Order Name,Created at,Source Name,Total Discounts,Order Status,Total Product,Store,Carrier Status Code,Cancel Reason,Sales Program,Giới tính,Funnel,Category,Sub-category,Price,Subtotal Price
100411,7/5/2023,Instagram,0,complete,1,89 Láng Hạ,complete,,Đặt trước,Anh,,Váy,Váy body,380000,380000
100425,7/5/2023,Instagram,0,cancel,1,Kho Online,cancel,Không liên hệ được khách hàng,,Chị,,Váy,Váy body,380000,380000
100191,7/5/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy body,380000,380000
100240,7/5/2023,Instagram,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
100252,7/5/2023,Hotline,0,confirmed,1,Kho Online,confirmed,,Đặt trước,Chị,,Váy,Váy body,380000,380000
100274,7/5/2023,Trực tiếp - Cửa hàng,50000,prepared,1,27 Khâm Thiên,prepared,,,Anh,,Váy,Váy body,380000,380000
103334,8/5/2023,Instagram,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Váy,Váy body,380000,380000
103356,8/5/2023,Instagram,0,cancel,1,Kho Online,cancel,Không liên hệ được khách hàng,,Chị,,Váy,Váy body,380000,380000
103365,8/5/2023,Instagram,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy body,380000,380000
103397,8/5/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy body,380000,380000
103404,8/5/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Váy,Váy body,380000,380000
103419,8/5/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đã mua tại quầy,Mua tại quầy,Chị,,Quần,Quần jeans,370000,370000
103420,8/5/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đã mua tại quầy,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
103442,8/5/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Quần,Quần tây,420000,420000
103491,8/5/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy body,380000,380000
103503,8/5/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Không liên hệ được khách hàng,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103519,8/5/2023,Zalo,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
103529,8/5/2023,Facebook,0,cancel,1,89 Láng Hạ,cancel,Lý do khác,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103549,8/5/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103565,8/5/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Hãng vận chuyển,Chị,,Quần,Quần jeans,370000,370000
103581,8/5/2023,Trực tiếp - Cửa hàng,0,complete,1,27 Khâm Thiên,complete,,Mua tại quầy,Chị,,Quần,Quần jeans,370000,370000
103582,8/5/2023,Trực tiếp - Cửa hàng,130000,complete,1,27 Khâm Thiên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103597,8/5/2023,Instagram,0,cancel,2,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,860000
103611,8/5/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
103623,8/5/2023,Instagram,0,cancel,1,89 Láng Hạ,cancel,Hết hàng,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103628,8/5/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đã mua nơi khác,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103647,8/5/2023,Zalo,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Mua tại quầy,Chị,,Quần,Quần jeans,370000,370000
103652,8/5/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103657,8/5/2023,Facebook,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103662,8/5/2023,Instagram,0,packing,1,37 Nguyễn Văn Huyên,packing,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103668,8/5/2023,Trực tiếp - Cửa hàng,70000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103674,8/5/2023,Trực tiếp - Cửa hàng,180000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103723,8/5/2023,Trực tiếp - Cửa hàng,30000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103733,8/5/2023,Trực tiếp - Cửa hàng,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103762,8/5/2023,Trực tiếp - Cửa hàng,0,packing,1,37 Nguyễn Văn Huyên,packing,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103764,8/5/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đơn trùng,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
103766,8/5/2023,Instagram,0,cancel,1,Kho Online,cancel,Không liên hệ được khách hàng,,Chị,,Áo (mùa đông),Hoodie,550000,550000
103767,8/5/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103804,8/5/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103830,8/5/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đã mua nơi khác,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103851,8/5/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103854,8/5/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Quần,Quần tây,420000,420000
103857,8/5/2023,Trực tiếp - Cửa hàng,50000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103864,8/5/2023,Instagram,0,confirmed,1,KHO ĐƠN HÀNG,confirmed,,Hãng vận chuyển,Chị,,Áo (mùa đông),Hoodie,550000,550000
103881,8/5/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
103892,8/5/2023,Instagram,0,cancel,1,Kho Online,cancel,Không liên hệ được khách hàng,,Chị,,Quần,Quần tây,420000,420000
103896,8/5/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Áo (mùa đông),Hoodie,550000,550000
103911,8/5/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103916,8/5/2023,Instagram,0,complete,1,Kho Online,complete,,Tự vận chuyển,Chị,,Quần,Quần jeans,370000,370000
103924,8/5/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
103940,8/5/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103942,8/5/2023,Trực tiếp - Cửa hàng,50000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,550000
103947,8/5/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Áo (mùa đông),Hoodie,550000,550000
103974,8/5/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103978,8/5/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
104008,8/5/2023,Trực tiếp - Cửa hàng,0,complete,2,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Áo (mùa đông),Hoodie,550000,1100000
104011,8/5/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
104033,8/5/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Áo (mùa đông),Hoodie,550000,550000
104044,8/5/2023,Trực tiếp - Cửa hàng,165000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Sơ mi dài,300000,300000
104062,8/5/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Không liên hệ được khách hàng,Đặt trước,Chị,,Váy,Váy liền,430000,430000
104069,8/5/2023,Hotline,70000,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
104119,8/5/2023,Hotline,0,cancel,1,Kho Online,cancel,Khách không đến,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
104122,8/5/2023,Trực tiếp - Cửa hàng,0,packing,1,37 Nguyễn Văn Huyên,packing,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
104187,8/5/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Tham khảo so sánh giá,Đặt trước,Chị,,Quần,Quần tây,420000,420000
104193,8/5/2023,Instagram,0,cancel,1,Kho Online,cancel,Không liên hệ được khách hàng,,Chị,,Daily use,Sơ mi dài,300000,300000
104210,8/5/2023,Facebook,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
102110,9/5/2023,Facebook,0,carrier_delivery,1,KHO ĐƠN HÀNG,carrier_delivery,,Hãng vận chuyển,Chị,,Quần,Quần tây,420000,420000
102124,9/5/2023,Shopee,0,complete,1,KHO ĐƠN HÀNG,complete,,Hãng vận chuyển,Chị,,Quần,Quần jeans,370000,370000
102678,9/5/2023,Trực tiếp - Cửa hàng,280000,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
102693,9/5/2023,Zalo,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
102702,9/5/2023,Instagram,0,carrier_delivery,1,KHO ĐƠN HÀNG,carrier_delivery,,Hãng vận chuyển,Chị,,Daily use,Sơ mi dài,300000,300000
102745,9/5/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
102763,9/5/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
102791,9/5/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách suy nghĩ thêm,Tự vận chuyển,Chị,,Quần,Quần jeans,370000,370000
102814,9/5/2023,Instagram,0,complete,1,Kho Online,complete,,Tự vận chuyển,Chị,,Váy,Váy liền,430000,430000
102821,9/5/2023,Instagram,0,complete,1,KHO ĐƠN HÀNG,complete,,Hãng vận chuyển,Chị,,Áo (mùa hè),Áo phông,300000,300000
102822,9/5/2023,Hotline,0,cancel,1,Kho Online,cancel,Khách không đến,Đặt trước,Chị,,Váy,Váy liền,430000,430000
102832,9/5/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Daily use,Sơ mi dài,300000,300000
102848,9/5/2023,Instagram,0,cancel,1,Kho Online,cancel,Đơn trùng,,Chị,,Váy,Váy liền,430000,430000
102851,9/5/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
102896,9/5/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
102899,9/5/2023,Hotline,0,prepared,1,Kho Online,prepared,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
102931,9/5/2023,Shopee,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
102941,9/5/2023,Facebook,0,cancel,1,Kho Online,cancel,Hết hàng,,Chị,,Váy,Váy liền,430000,430000
102963,9/5/2023,Facebook,0,cancel,1,Kho Online,cancel,Hết hàng,,Chị,,Váy,Váy liền,430000,430000
102977,9/5/2023,Lazada,0,complete,1,KHO ĐƠN HÀNG,complete,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
102982,9/5/2023,Hotline,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
102989,9/5/2023,Facebook,0,cancel,1,Kho Online,cancel,Không liên hệ được khách hàng,,Chị,,Quần,Quần jeans,370000,370000
103017,9/5/2023,Hotline,0,confirmed,1,Kho Online,confirmed,,Đặt trước,Chị,,Daily use,Sơ mi dài,300000,300000
103028,9/5/2023,Instagram,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Váy,Váy body,380000,380000
103037,9/5/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy body,380000,380000
103039,9/5/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đã mua nơi khác,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103075,9/5/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103082,9/5/2023,Hotline,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
103100,9/5/2023,Trực tiếp - Cửa hàng,100000,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
103114,9/5/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
103135,9/5/2023,Instagram,0,complete,1,Kho Online,complete,,Tự vận chuyển,Chị,,Daily use,Áo croptop sơ mi,280000,280000
103137,9/5/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy body,380000,380000
103150,9/5/2023,Facebook,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Váy,Váy liền,430000,430000
103164,9/5/2023,Facebook,70000,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy body,380000,380000
103216,9/5/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy body,380000,380000
100270,9/5/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Váy,Váy liền,430000,430000
102609,9/5/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Anh,,Váy,Váy body,380000,380000
102660,9/5/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Anh,,Váy,Váy body,380000,380000
103269,9/5/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
103524,9/5/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Chị,,Áo (mùa hè),Áo phông,300000,300000
105402,9/5/2023,Trực tiếp - Cửa hàng,0,complete,1,89 Láng Hạ,complete,,Mua tại quầy,Anh,,Daily use,Áo croptop sơ mi,280000,280000
100444,9/5/2023,Zalo,0,cancel,1,27 Khâm Thiên,cancel,,Đặt trước,Chị,,Váy,Váy body,380000,380000
100459,9/5/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Trang sức sự kiện,Thắt lưng đính đá,200000,200000
100471,9/5/2023,Hotline,0,confirmed,1,Kho Online,confirmed,,Tự vận chuyển,Chị,,Váy,Váy liền,430000,430000
100495,9/5/2023,Facebook,0,cancel,1,Kho Online,cancel,Không liên hệ được khách hàng,,Chị,,Trang sức sự kiện,Túi đeo,250000,250000
100511,9/5/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Trang sức sự kiện,Túi đeo,250000,250000
100521,9/5/2023,Facebook,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
100539,9/5/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Blazer,450000,450000
100541,9/5/2023,Shopee,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đơn trùng,Tự vận chuyển,Chị,,Daily use,Blazer,450000,450000
100546,9/5/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần jeans,370000,370000
100563,9/5/2023,Facebook,0,cancel,1,Kho Online,cancel,Trả góp không thành công,,Chị,,Váy,Váy liền,430000,430000
100598,9/5/2023,Zalo,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Daily use,Áo croptop sơ mi,280000,280000
100607,9/5/2023,Facebook,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Daily use,Blazer,450000,450000
100620,9/5/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Quần,Quần jeans,370000,370000
100627,9/5/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
100635,9/5/2023,Facebook,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
104775,9/5/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Quần,Quần tây,420000,420000
104776,9/5/2023,Zalo,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Blazer,450000,450000
104781,9/5/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đơn trùng,Đặt trước,Chị,,Daily use,Blazer,450000,450000
104784,9/5/2023,Facebook,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Daily use,Blazer,450000,450000
104785,9/5/2023,Facebook,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Daily use,Áo croptop sơ mi,280000,280000
100058,7/6/2023,Zalo,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Daily use,Blazer,450000,450000
100464,7/6/2023,Hotline,0,confirmed,1,Kho Online,confirmed,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
100650,7/6/2023,Facebook,0,cancel,1,Kho Online,cancel,Trả góp không thành công,,Chị,,Quần,Quần tây,420000,420000
100675,7/6/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Daily use,Blazer,450000,450000
100694,7/6/2023,Zalo,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
100696,7/6/2023,Instagram,0,complete,1,Kho Online,complete,,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
100705,7/6/2023,Trực tiếp - Cửa hàng,0,complete,1,37 Nguyễn Văn Huyên,complete,,Mua tại quầy,Chị,,Daily use,Blazer,450000,450000
100709,7/6/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Tự vận chuyển,Chị,,Daily use,Blazer,450000,450000
100777,7/6/2023,Facebook,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Quần,Quần tây,420000,420000
100794,7/6/2023,Hotline,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
100840,7/6/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
100844,7/6/2023,Trực tiếp - Cửa hàng,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Khách không đến,Đặt trước,Chị,,Áo (mùa hè),Áo phông,300000,300000
100881,7/6/2023,Facebook,0,prepared,1,37 Nguyễn Văn Huyên,prepared,,Đặt trước,Chị,,Daily use,Blazer,450000,450000
100906,7/6/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Blazer,450000,450000
100913,7/6/2023,Hotline,0,prepared,1,Kho Online,prepared,,Đặt trước,Chị,,Daily use,Blazer,450000,450000
100915,7/6/2023,Facebook,0,cancel,1,Kho Online,cancel,Đơn hàng spam,,Chị,,Quần,Quần jeans,370000,370000
101580,7/6/2023,Facebook,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Quần,Quần tây,420000,420000
100277,7/6/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Daily use,Blazer,450000,450000
102758,7/6/2023,Instagram,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Váy,Váy liền,430000,430000
103179,7/6/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đã mua nơi khác,Đặt trước,Chị,,Daily use,Blazer,450000,450000
103648,7/6/2023,Hotline,0,confirmed,1,37 Nguyễn Văn Huyên,confirmed,,Đặt trước,Chị,,Daily use,Blazer,450000,450000
104216,7/6/2023,Facebook,0,cancel,1,Kho Online,cancel,Khách suy nghĩ thêm,,Chị,,Váy,Váy liền,430000,430000
104702,7/6/2023,Hotline,0,cancel,1,37 Nguyễn Văn Huyên,cancel,Đơn trùng,Đặt trước,Chị,,Quần,Quần jeans,370000,370000
105046,7/6/2023,Hotline,0,complete,1,37 Nguyễn Văn Huyên,complete,,Đặt trước,Chị,,Daily use,Blazer,450000,450000
